Frame,Wavelength,Intensity
1,661.93187502224248,602
1,661.99703623401865,611
1,662.062195564123,595
1,662.12735301046348,592
1,662.19250857094789,590
1,662.25766224348376,586
1,662.32281402597869,591
1,662.38796391634037,589
1,662.45311191247572,590
1,662.51825801229245,586
1,662.58340221369781,591
1,662.64854451459894,598
1,662.71368491290275,598
1,662.77882340651649,597
1,662.843959993347,592
1,662.9090946713012,595
1,662.97422743828577,587
1,663.03935829220745,583
1,663.10448723097306,586
1,663.16961425248894,591
1,663.23473935466177,592
1,663.29986253539778,593
1,663.36498379260343,597
1,663.430103124185,604
1,663.49522052804855,588
1,663.56033600210037,587
1,663.62544954424629,598
1,663.69056115239255,593
1,663.75567082444491,586
1,663.82077855830914,583
1,663.885884351891,595
1,663.95098820309636,596
1,664.01609010983066,590
1,664.08119006999948,590
1,664.14628808150826,590
1,664.21138414226243,600
1,664.27647825016732,587
1,664.34157040312812,589
1,664.40666059905016,595
1,664.47174883583853,593
1,664.53683511139832,596
1,664.60191942363429,595
1,664.66700177045141,580
1,664.73208214975477,597
1,664.7971605594488,590
1,664.86223699743846,592
1,664.92731146162851,587
1,664.99238394992312,591
1,665.05745446022706,590
1,665.12252299044485,580
1,665.18758953848055,588
1,665.25265410223858,594
1,665.31771667962346,587
1,665.382777268539,597
1,665.44783586688959,599
1,665.5128924725791,582
1,665.5779470835115,596
1,665.64299969759088,591
1,665.708050312721,594
1,665.77309892680557,584
1,665.83814553774835,599
1,665.90319014345312,590
1,665.96823274182339,593
1,666.03327333076265,597
1,666.09831190817442,594
1,666.16334847196219,587
1,666.22838302002924,583
1,666.29341555027884,594
1,666.35844606061426,585
1,666.42347454893866,592
1,666.4885010131552,594
1,666.55352545116682,594
1,666.61854786087656,596
1,666.68356824018724,594
1,666.74858658700191,597
1,666.81360289922338,588
1,666.87861717475425,595
1,666.94362941149745,589
1,667.00863960735535,590
1,667.07364776023064,597
1,667.13865386802581,599
1,667.20365792864334,593
1,667.2686599399857,595
1,667.33365989995514,587
1,667.39865780645391,580
1,667.4636536573845,578
1,667.5286474506488,606
1,667.59363918414908,591
1,667.65862885578747,594
1,667.72361646346587,587
1,667.78860200508609,592
1,667.85358547855026,601
1,667.9185668817604,603
1,667.983546212618,593
1,668.04852346902476,590
1,668.11349864888268,592
1,668.17847175009308,592
1,668.24344277055775,591
1,668.30841170817826,593
1,668.37337856085583,588
1,668.43834332649215,593
1,668.50330600298855,583
1,668.56826658824616,591
1,668.63322508016654,600
1,668.6981814766508,589
1,668.76313577560006,590
1,668.82808797491532,599
1,668.893038072498,592
1,668.95798606624885,589
1,669.02293195406912,593
1,669.08787573385951,592
1,669.15281740352077,588
1,669.21775696095415,597
1,669.28269440406007,599
1,669.34762973073941,596
1,669.41256293889285,590
1,669.477494026421,588
1,669.5424229912245,594
1,669.60734983120392,589
1,669.67227454425972,592
1,669.73719712829234,591
1,669.8021175812022,589
1,669.86703590088973,594
1,669.93195208525515,592
1,669.99686613219876,584
1,670.06177803962089,590
1,670.12668780542174,594
1,670.19159542750128,600
1,670.25650090375984,587
1,670.321404232097,595
1,670.38630541041346,599
1,670.45120443660869,591
1,670.516101308583,592
1,670.5809960242359,583
1,670.64588858146737,586
1,670.71077897817736,595
1,670.77566721226549,585
1,670.84055328163151,588
1,670.90543718417507,588
1,670.97031891779591,598
1,671.03519848039355,590
1,671.10007586986762,591
1,671.16495108411755,595
1,671.22982412104284,591
1,671.29469497854313,586
1,671.35956365451761,593
1,671.42443014686569,589
1,671.48929445348676,598
1,671.55415657228,596
1,671.61901650114487,592
1,671.68387423798038,584
1,671.74872978068584,589
1,671.81358312716043,593
1,671.87843427530311,593
1,671.943283223013,594
1,672.00812996818945,587
1,672.07297450873091,597
1,672.13781684253672,596
1,672.20265696750573,597
1,672.267494881537,600
1,672.332330582529,587
1,672.39716406838113,592
1,672.46199533699155,595
1,672.52682438625948,598
1,672.59165121408364,591
1,672.65647581836254,594
1,672.72129819699478,588
1,672.78611834787921,600
1,672.85093626891444,593
1,672.915751957999,596
1,672.9805654130314,593
1,673.04537663191013,588
1,673.11018561253377,590
1,673.1749923528007,586
1,673.23979685060931,593
1,673.3045991038581,593
1,673.36939911044533,591
1,673.43419686826951,583
1,673.49899237522868,594
1,673.56378562922123,588
1,673.62857662814565,594
1,673.69336536989977,598
1,673.75815185238218,587
1,673.82293607349061,583
1,673.88771803112365,592
1,673.952497723179,598
1,674.0172751475551,593
1,674.08205030214981,595
1,674.14682318486132,601
1,674.21159379358755,592
1,674.27636212622633,598
1,674.34112818067592,589
1,674.405891954834,598
1,674.47065344659882,602
1,674.53541265386787,586
1,674.60016957453922,596
1,674.66492420651082,595
1,674.72967654768036,587
1,674.79442659594554,596
1,674.8591743492043,595
1,674.92391980535444,595
1,674.98866296229346,591
1,675.05340381791927,592
1,675.11814237012959,581
1,675.182878616822,587
1,675.24761255589408,585
1,675.31234418524355,585
1,675.377073502768,589
1,675.44180050636487,595
1,675.506525193932,593
1,675.57124756336691,596
1,675.635967612567,592
1,675.70068533942992,594
1,675.76540074185289,596
1,675.83011381773372,596
1,675.89482456496955,598
1,675.95953298145821,589
1,676.02423906509682,588
1,676.08894281378286,588
1,676.15364422541381,592
1,676.218343297887,587
1,676.28304002909977,597
1,676.34773441694938,591
1,676.41242645933335,600
1,676.47711615414892,591
1,676.54180349929345,590
1,676.60648849266408,602
1,676.67117113215818,590
1,676.7358514156731,595
1,676.80052934110586,576
1,676.86520490635382,586
1,676.92987810931425,590
1,676.99454894788437,588
1,677.05921741996133,600
