Frame,Wavelength,Intensity
1,661.93187502224248,1929
1,661.99703623401865,1849
1,662.062195564123,1993
1,662.12735301046348,1914
1,662.19250857094789,1904
1,662.25766224348376,1934
1,662.32281402597869,1903
1,662.38796391634037,1960
1,662.45311191247572,1968
1,662.51825801229245,1894
1,662.58340221369781,1960
1,662.64854451459894,1883
1,662.71368491290275,1844
1,662.77882340651649,1962
1,662.843959993347,1894
1,662.9090946713012,1851
1,662.97422743828577,1889
1,663.03935829220745,1897
1,663.10448723097306,1829
1,663.16961425248894,1826
1,663.23473935466177,1872
1,663.29986253539778,1882
1,663.36498379260343,1858
1,663.430103124185,1788
1,663.49522052804855,1750
1,663.56033600210037,1838
1,663.62544954424629,1840
1,663.69056115239255,1782
1,663.75567082444491,1744
1,663.82077855830914,1823
1,663.885884351891,1803
1,663.95098820309636,1704
1,664.01609010983066,1809
1,664.08119006999948,1745
1,664.14628808150826,1842
1,664.21138414226243,1767
1,664.27647825016732,1817
1,664.34157040312812,1749
1,664.40666059905016,1846
1,664.47174883583853,1753
1,664.53683511139832,1730
1,664.60191942363429,1745
1,664.66700177045141,1766
1,664.73208214975477,1755
1,664.7971605594488,1699
1,664.86223699743846,1787
1,664.92731146162851,1760
1,664.99238394992312,1788
1,665.05745446022706,1721
1,665.12252299044485,1831
1,665.18758953848055,1693
1,665.25265410223858,1693
1,665.31771667962346,1719
1,665.382777268539,1736
1,665.44783586688959,1688
1,665.5128924725791,1748
1,665.5779470835115,1652
1,665.64299969759088,1788
1,665.708050312721,1706
1,665.77309892680557,1679
1,665.83814553774835,1694
1,665.90319014345312,1720
1,665.96823274182339,1696
1,666.03327333076265,1763
1,666.09831190817442,1658
1,666.16334847196219,1671
1,666.22838302002924,1691
1,666.29341555027884,1630
1,666.35844606061426,1743
1,666.42347454893866,1734
1,666.4885010131552,1641
1,666.55352545116682,1653
1,666.61854786087656,1709
1,666.68356824018724,1671
1,666.74858658700191,1665
1,666.81360289922338,1696
1,666.87861717475425,1718
1,666.94362941149745,1661
1,667.00863960735535,1739
1,667.07364776023064,1665
1,667.13865386802581,1610
1,667.20365792864334,1628
1,667.2686599399857,1625
1,667.33365989995514,1695
1,667.39865780645391,1696
1,667.4636536573845,1712
1,667.5286474506488,1707
1,667.59363918414908,1717
1,667.65862885578747,1639
1,667.72361646346587,1646
1,667.78860200508609,1667
1,667.85358547855026,1625
1,667.9185668817604,1695
1,667.983546212618,1635
1,668.04852346902476,1667
1,668.11349864888268,1647
1,668.17847175009308,1694
1,668.24344277055775,1633
1,668.30841170817826,1730
1,668.37337856085583,1690
1,668.43834332649215,1594
1,668.50330600298855,1777
1,668.56826658824616,1710
1,668.63322508016654,1683
1,668.6981814766508,1704
1,668.76313577560006,1632
1,668.82808797491532,1668
1,668.893038072498,1663
1,668.95798606624885,1650
1,669.02293195406912,1733
1,669.08787573385951,1689
1,669.15281740352077,1635
1,669.21775696095415,1713
1,669.28269440406007,1669
1,669.34762973073941,1635
1,669.41256293889285,1677
1,669.477494026421,1665
1,669.5424229912245,1711
1,669.60734983120392,1705
1,669.67227454425972,1664
1,669.73719712829234,1665
1,669.8021175812022,1697
1,669.86703590088973,1675
1,669.93195208525515,1657
1,669.99686613219876,1688
1,670.06177803962089,1750
1,670.12668780542174,1640
1,670.19159542750128,1674
1,670.25650090375984,1654
1,670.321404232097,1682
1,670.38630541041346,1686
1,670.45120443660869,1661
1,670.516101308583,1693
1,670.5809960242359,1673
1,670.64588858146737,1703
1,670.71077897817736,1615
1,670.77566721226549,1634
1,670.84055328163151,1668
1,670.90543718417507,1621
1,670.97031891779591,1690
1,671.03519848039355,1650
1,671.10007586986762,1634
1,671.16495108411755,1578
1,671.22982412104284,1691
1,671.29469497854313,1658
1,671.35956365451761,1674
1,671.42443014686569,1688
1,671.48929445348676,1620
1,671.55415657228,1609
1,671.61901650114487,1732
1,671.68387423798038,1699
1,671.74872978068584,1748
1,671.81358312716043,1628
1,671.87843427530311,1677
1,671.943283223013,1722
1,672.00812996818945,1702
1,672.07297450873091,1703
1,672.13781684253672,1650
1,672.20265696750573,1651
1,672.267494881537,1679
1,672.332330582529,1669
1,672.39716406838113,1701
1,672.46199533699155,1694
1,672.52682438625948,1691
1,672.59165121408364,1621
1,672.65647581836254,1720
1,672.72129819699478,1667
1,672.78611834787921,1615
1,672.85093626891444,1634
1,672.915751957999,1675
1,672.9805654130314,1628
1,673.04537663191013,1769
1,673.11018561253377,1648
1,673.1749923528007,1657
1,673.23979685060931,1725
1,673.3045991038581,1705
1,673.36939911044533,1665
1,673.43419686826951,1732
1,673.49899237522868,1671
1,673.56378562922123,1698
1,673.62857662814565,1669
1,673.69336536989977,1683
1,673.75815185238218,1693
1,673.82293607349061,1708
1,673.88771803112365,1682
1,673.952497723179,1706
1,674.0172751475551,1718
1,674.08205030214981,1681
1,674.14682318486132,1727
1,674.21159379358755,1767
1,674.27636212622633,1695
1,674.34112818067592,1728
1,674.405891954834,1674
1,674.47065344659882,1690
1,674.53541265386787,1732
1,674.60016957453922,1641
1,674.66492420651082,1732
1,674.72967654768036,1737
1,674.79442659594554,1715
1,674.8591743492043,1699
1,674.92391980535444,1736
1,674.98866296229346,1681
1,675.05340381791927,1701
1,675.11814237012959,1650
1,675.182878616822,1690
1,675.24761255589408,1820
1,675.31234418524355,1690
1,675.377073502768,1688
1,675.44180050636487,1679
1,675.506525193932,1686
1,675.57124756336691,1689
1,675.635967612567,1726
1,675.70068533942992,1722
1,675.76540074185289,1740
1,675.83011381773372,1680
1,675.89482456496955,1773
1,675.95953298145821,1725
1,676.02423906509682,1731
1,676.08894281378286,1786
1,676.15364422541381,1682
1,676.218343297887,1699
1,676.28304002909977,1731
1,676.34773441694938,1725
1,676.41242645933335,1755
1,676.47711615414892,1727
1,676.54180349929345,1683
1,676.60648849266408,1680
1,676.67117113215818,1767
1,676.7358514156731,1649
1,676.80052934110586,1638
1,676.86520490635382,1676
1,676.92987810931425,1746
1,676.99454894788437,1748
1,677.05921741996133,1726
1,677.12388352344226,1737
1,677.18854725622441,1765
1,677.2532086162048,1758
1,677.31786760128091,1729
1,677.38252420934941,1715
1,677.447178438308,1658
1,677.51183028605328,1756
1,677.57647975048269,1765
1,677.64112682949315,1748
1,677.7057715209819,1748
1,677.77041382284585,1727
1,677.83505373298237,1752
1,677.89969124928825,1762
1,677.96432636966051,1685
1,678.02895909199651,1732
1,678.09358941419316,1710
1,678.15821733414725,1728
1,678.22284284975626,1667
1,678.28746595891687,1793
1,678.35208665952621,1692
1,678.4167049494813,1701
1,678.481320826679,1721
1,678.54593428901671,1715
1,678.61054533439108,1783
1,678.67515396069916,1746
1,678.73976016583811,1662
1,678.8043639477047,1719
1,678.868965304196,1711
1,678.933564233209,1751
1,678.99816073264071,1760
1,679.062754800388,1745
1,679.127346434348,1738
1,679.19193563241765,1684
1,679.25652239249382,1720
1,679.32110671247335,1753
1,679.38568859025349,1710
1,679.450268023731,1726
1,679.514845010803,1843
1,679.57941954936655,1710
1,679.64399163731832,1761
1,679.70856127255536,1722
1,679.77312845297479,1681
1,679.83769317647329,1689
1,679.902255440948,1740
1,679.96681524429619,1806
1,680.03137258441427,1746
1,680.09592745919952,1783
1,680.16047986654894,1746
1,680.22502980435934,1699
1,680.289577270528,1731
1,680.35412226295136,1711
1,680.418664779527,1739
1,680.48320481815165,1746
1,680.54774237672234,1787
1,680.6122774531359,1714
1,680.6768100452897,1727
1,680.74134015108052,1709
1,680.80586776840528,5217
1,680.87039289516122,1784
1,680.93491552924525,1836
1,680.99943566855438,1694
1,681.06395331098577,1720
1,681.12846845443642,1790
1,681.19298109680324,1710
1,681.25749123598359,1792
1,681.32199886987428,1782
1,681.38650399637254,1772
1,681.4510066133754,1743
1,681.51550671877987,1712
1,681.58000431048322,1812
1,681.64449938638256,1780
1,681.70899194437493,1748
1,681.77348198235745,1747
1,681.83796949822738,1700
1,681.90245448988173,1772
1,681.96693695521776,1731
1,682.03141689213271,1783
1,682.09589429852372,1837
1,682.1603691722878,1768
1,682.22484151132244,1779
1,682.28931131352488,1768
1,682.35377857679214,1822
1,682.41824329902158,1789
1,682.48270547811057,1736
1,682.54716511195625,1730
1,682.611622198456,1730
1,682.676076735507,1739
1,682.74052872100674,1748
1,682.80497815285241,1747
1,682.86942502894158,1787
1,682.93386934717148,1804
1,682.99831110543948,1784
1,683.062750301643,1773
1,683.12718693367958,1757
1,683.19162099944629,1765
1,683.256052496841,1832
1,683.32048142376107,1760
1,683.384907778104,1875
1,683.4493315577671,1756
1,683.513752760648,1824
1,683.57817138464441,1770
1,683.64258742765378,1837
1,683.7070008875736,1785
1,683.77141176230157,1783
1,683.83582004973528,1799
1,683.90022574777242,1766
1,683.9646288543106,1773
1,684.02902936724763,1799
1,684.09342728448109,1857
1,684.15782260390858,1862
1,684.222215323428,1747
1,684.28660544093725,1798
1,684.35099295433406,1780
1,684.415377861516,1828
1,684.47976016038115,1886
1,684.54413984882729,1791
1,684.60851692475239,1868
1,684.67289138605418,1848
1,684.73726323063079,1838
1,684.80163245637993,1802
1,684.86599906119989,1738
1,684.93036304298857,1767
1,684.99472439964393,1828
1,685.059083129064,1866
1,685.123439229147,1824
1,685.187792697791,1823
1,685.252143532894,1825
1,685.31649173235439,1762
1,685.38083729407015,1788
1,685.44518021593979,1808
1,685.50952049586124,1856
1,685.57385813173278,1755
1,685.638193121453,1856
1,685.70252546292011,1815
1,685.76685515403244,1802
1,685.83118219268829,1764
1,685.89550657678615,1765
1,685.95982830422452,1879
1,686.024147372902,1876
1,686.08846378071667,1810
1,686.15277752556756,1855
1,686.21708860535307,1749
1,686.2813970179717,1808
1,686.34570276132229,1878
1,686.41000583330344,1798
1,686.47430623181367,1797
1,686.53860395475181,1848
1,686.60289900001681,1817
1,686.66719136550728,1871
1,686.73148104912218,1872
1,686.79576804876035,1892
1,686.86005236232063,1848
1,686.924333987702,1863
1,686.98861292280344,1853
1,687.05288916552388,1827
1,687.11716271376258,1822
1,687.18143356541839,1804
1,687.24570171839048,1867
1,687.30996717057815,1831
1,687.37422991988046,1772
1,687.43848996419661,1845
1,687.502747301426,1826
1,687.56700192946778,1813
1,687.6312538462214,1861
1,687.69550304958625,1905
1,687.75974953746174,1830
1,687.82399330774729,1851
1,687.8882343583424,1896
1,687.95247268714661,1928
1,688.01670829205943,1842
1,688.08094117098074,1863
1,688.14517132180993,1864
1,688.20939874244675,1890
1,688.273623430791,1860
1,688.33784538474242,1862
1,688.40206460220088,1860
1,688.46628108106609,1971
1,688.53049481923813,1893
1,688.594705814617,1946
1,688.65891406510252,1819
1,688.72311956859494,1838
1,688.7873223229941,1887
1,688.85152232620021,1868
1,688.91571957611359,1838
1,688.97991407063421,1911
1,689.04410580766239,1838
1,689.10829478509868,1896
1,689.172481000843,1900
1,689.23666445279628,1958
1,689.30084513885845,1834
1,689.36502305693034,1912
1,689.42919820491238,1875
1,689.493370580705,1748
1,689.557540182209,1831
1,689.6217070073252,1877
1,689.685871053954,1895
1,689.75003231999631,1890
1,689.814190803353,1892
1,689.878346501925,1938
1,689.94249941361284,1855
1,690.006649536318,1910
1,690.07079686794134,1929
1,690.13494140638375,1926
1,690.1990831495466,1911
1,690.26322209533089,1914
1,690.32735824163785,1854
1,690.39149158636883,1914
1,690.45562212742516,1977
1,690.51974986270818,1930
1,690.58387479011924,1946
1,690.6479969075599,1879
1,690.71211621293185,1863
1,690.77623270413642,1927
1,690.84034637907541,1872
1,690.9044572356504,1929
1,690.96856527176328,1954
1,691.03267048531563,1852
1,691.09677287420971,1874
1,691.16087243634706,1936
1,691.22496916962973,1892
1,691.28906307196,1837
1,691.35315414123966,1901
1,691.41724237537085,1956
1,691.4813277722559,1918
1,691.545410329797,1914
1,691.60949004589668,1942
1,691.67356691845691,1946
1,691.73764094538035,1827
1,691.80171212456946,1825
1,691.86578045392685,1898
1,691.929845931355,1861
1,691.99390855475667,1932
1,692.05796832203441,1913
1,692.12202523109124,1942
1,692.18607927982987,1948
1,692.25013046615322,1846
1,692.31417878796412,1874
1,692.37822424316585,1959
1,692.44226682966132,1932
1,692.50630654535371,1905
1,692.57034338814628,1943
1,692.63437735594221,1941
1,692.69840844664486,1980
1,692.76243665815775,1885
1,692.82646198838415,1890
1,692.89048443522779,1935
1,692.954503996592,1970
1,693.01852067038055,1874
1,693.08253445449736,1918
1,693.14654534684587,1914
1,693.21055334533014,1964
1,693.274558447854,1919
1,693.33856065232169,1877
1,693.40255995663665,1960
1,693.46655635870343,1984
1,693.53054985642632,1926
1,693.59454044770928,1915
1,693.6585281304566,1945
1,693.72251290257293,2009
1,693.78649476196244,1914
1,693.85047370652978,1960
1,693.9144497341797,1956
1,693.97842284281649,1909
1,694.042393030345,1914
1,694.10636029467014,1914
1,694.17032463369674,1956
1,694.23428604532967,1999
1,694.29824452747391,1866
1,694.36220007803456,1888
1,694.42615269491682,1978
1,694.4901023760259,2001
1,694.55404911926712,1921
1,694.61799292254557,1940
1,694.68193378376691,2021
1,694.7458717008368,1999
1,694.80980667166045,1979
1,694.87373869414364,2015
1,694.93766776619225,1917
1,695.001593885712,2035
1,695.06551705060861,2053
1,695.12943725878824,2048
1,695.19335450815674,1984
1,695.25726879662034,2023
1,695.32118012208514,1955
1,695.38508848245738,2001
1,695.4489938756434,2050
1,695.51289629954954,1946
1,695.57679575208226,1974
1,695.64069223114836,2025
1,695.7045857346543,2037
1,695.76847626050676,2121
1,695.83236380661253,2054
1,695.89624837087842,2064
1,695.96012995121157,2088
1,696.02400854551877,2065
1,696.08788415170739,2054
1,696.15175676768422,1981
1,696.215626391357,2041
1,696.27949302063269,2074
1,696.34335665341882,2028
1,696.407217287623,2019
1,696.47107492115276,2127
1,696.53492955191564,2105
1,696.59878117781955,2234
1,696.66262979677219,2048
1,696.72647540668152,2107
1,696.79031800545556,2133
1,696.85415759100238,2160
1,696.91799416123013,2132
1,696.9818277140472,2115
1,697.04565824736153,2104
1,697.10948575908185,2202
1,697.17331024711666,2159
1,697.23713170937447,2148
1,697.30095014376388,2178
1,697.36476554819365,2182
1,697.42857792057271,2186
1,697.49238725880991,2287
1,697.55619356081434,2164
1,697.619996824495,2256
1,697.68379704776123,2296
1,697.74759422852208,2272
1,697.811388364687,2253
1,697.8751794541655,2342
1,697.938967494867,2319
1,698.00275248470132,2321
1,698.066534421578,2350
1,698.13031330340687,2336
1,698.19408912809786,2406
1,698.25786189356086,2484
1,698.32163159770607,2357
1,698.3853982384436,2492
1,698.44916181368376,2461
1,698.51292232133676,2426
1,698.57667975931315,2539
1,698.64043412552348,2611
1,698.70418541787819,2504
1,698.767933634288,2684
1,698.83167877266408,2514
1,698.89542083091692,2617
1,698.95915980695781,2610
1,699.02289569869754,2650
1,699.08662850404755,2635
1,699.150358220919,2687
1,699.21408484722315,2673
1,699.27780838087176,2655
1,699.34152881977593,2626
1,699.4052461618478,2690
1,699.46896040499882,2605
1,699.53267154714092,2592
1,699.596379586186,2697
1,699.66008452004633,2644
