Frame,Wavelength,Intensity
1,661.93187502224248,1852
1,661.99703623401865,1987
1,662.062195564123,1946
1,662.12735301046348,1911
1,662.19250857094789,1962
1,662.25766224348376,1925
1,662.32281402597869,1919
1,662.38796391634037,1952
1,662.45311191247572,1920
1,662.51825801229245,1876
1,662.58340221369781,1895
1,662.64854451459894,1847
1,662.71368491290275,1843
1,662.77882340651649,1876
1,662.843959993347,1909
1,662.9090946713012,1827
1,662.97422743828577,1898
1,663.03935829220745,1924
1,663.10448723097306,1823
1,663.16961425248894,1758
1,663.23473935466177,1855
1,663.29986253539778,1864
1,663.36498379260343,1874
1,663.430103124185,1795
1,663.49522052804855,1791
1,663.56033600210037,1791
1,663.62544954424629,1833
1,663.69056115239255,1831
1,663.75567082444491,1858
1,663.82077855830914,1794
1,663.885884351891,1848
1,663.95098820309636,1767
1,664.01609010983066,1775
1,664.08119006999948,1776
1,664.14628808150826,1828
1,664.21138414226243,1865
1,664.27647825016732,1819
1,664.34157040312812,1746
1,664.40666059905016,1764
1,664.47174883583853,1759
1,664.53683511139832,1811
1,664.60191942363429,1794
1,664.66700177045141,1757
1,664.73208214975477,1834
1,664.7971605594488,1776
1,664.86223699743846,1694
1,664.92731146162851,1729
1,664.99238394992312,1695
1,665.05745446022706,1726
1,665.12252299044485,1785
1,665.18758953848055,1656
1,665.25265410223858,1665
1,665.31771667962346,1693
1,665.382777268539,1719
1,665.44783586688959,1758
1,665.5128924725791,1694
1,665.5779470835115,1693
1,665.64299969759088,1740
1,665.708050312721,1722
1,665.77309892680557,1666
1,665.83814553774835,1718
1,665.90319014345312,1692
1,665.96823274182339,1621
1,666.03327333076265,1702
1,666.09831190817442,1630
1,666.16334847196219,1682
1,666.22838302002924,1669
1,666.29341555027884,1670
1,666.35844606061426,1695
1,666.42347454893866,1689
1,666.4885010131552,1761
1,666.55352545116682,1698
1,666.61854786087656,1696
1,666.68356824018724,1691
1,666.74858658700191,1705
1,666.81360289922338,1712
1,666.87861717475425,1705
1,666.94362941149745,1627
1,667.00863960735535,1641
1,667.07364776023064,1679
1,667.13865386802581,1644
1,667.20365792864334,1688
1,667.2686599399857,1704
1,667.33365989995514,1664
1,667.39865780645391,1748
1,667.4636536573845,1715
1,667.5286474506488,1700
1,667.59363918414908,1642
1,667.65862885578747,1685
1,667.72361646346587,1585
1,667.78860200508609,1663
1,667.85358547855026,1647
1,667.9185668817604,1709
1,667.983546212618,1618
1,668.04852346902476,1644
1,668.11349864888268,1683
1,668.17847175009308,1740
1,668.24344277055775,1683
1,668.30841170817826,1714
1,668.37337856085583,1727
1,668.43834332649215,1685
1,668.50330600298855,1725
1,668.56826658824616,1711
1,668.63322508016654,1724
1,668.6981814766508,1713
1,668.76313577560006,1693
1,668.82808797491532,1706
1,668.893038072498,1662
1,668.95798606624885,1632
1,669.02293195406912,1714
1,669.08787573385951,1702
1,669.15281740352077,1737
1,669.21775696095415,1682
1,669.28269440406007,1627
1,669.34762973073941,1670
1,669.41256293889285,1593
1,669.477494026421,1689
1,669.5424229912245,1728
1,669.60734983120392,1581
1,669.67227454425972,1640
1,669.73719712829234,1674
1,669.8021175812022,1694
1,669.86703590088973,1655
1,669.93195208525515,1662
1,669.99686613219876,1684
1,670.06177803962089,1787
1,670.12668780542174,1624
1,670.19159542750128,1684
1,670.25650090375984,1646
1,670.321404232097,1693
1,670.38630541041346,1793
1,670.45120443660869,1667
1,670.516101308583,1647
1,670.5809960242359,1738
1,670.64588858146737,1699
1,670.71077897817736,1657
1,670.77566721226549,1645
1,670.84055328163151,1666
1,670.90543718417507,1633
1,670.97031891779591,1746
1,671.03519848039355,1701
1,671.10007586986762,1629
1,671.16495108411755,1639
1,671.22982412104284,1647
1,671.29469497854313,1710
1,671.35956365451761,1703
1,671.42443014686569,1625
1,671.48929445348676,1671
1,671.55415657228,1630
1,671.61901650114487,1684
1,671.68387423798038,1706
1,671.74872978068584,1727
1,671.81358312716043,1650
1,671.87843427530311,1754
1,671.943283223013,1675
1,672.00812996818945,1691
1,672.07297450873091,1731
1,672.13781684253672,1613
1,672.20265696750573,1652
1,672.267494881537,1689
1,672.332330582529,1630
1,672.39716406838113,1692
1,672.46199533699155,1741
1,672.52682438625948,1733
1,672.59165121408364,1658
1,672.65647581836254,1689
1,672.72129819699478,1724
1,672.78611834787921,1662
1,672.85093626891444,1655
1,672.915751957999,1635
1,672.9805654130314,1613
1,673.04537663191013,1684
1,673.11018561253377,1653
1,673.1749923528007,1694
1,673.23979685060931,1648
1,673.3045991038581,1703
1,673.36939911044533,1658
1,673.43419686826951,1718
1,673.49899237522868,1674
1,673.56378562922123,1691
1,673.62857662814565,1664
1,673.69336536989977,1679
1,673.75815185238218,1656
1,673.82293607349061,1726
1,673.88771803112365,1656
1,673.952497723179,1642
1,674.0172751475551,1726
1,674.08205030214981,1632
1,674.14682318486132,1731
1,674.21159379358755,1700
1,674.27636212622633,1711
1,674.34112818067592,1705
1,674.405891954834,1699
1,674.47065344659882,1743
1,674.53541265386787,1707
1,674.60016957453922,1669
1,674.66492420651082,1693
1,674.72967654768036,1650
1,674.79442659594554,1675
1,674.8591743492043,1706
1,674.92391980535444,1706
1,674.98866296229346,1655
1,675.05340381791927,1669
1,675.11814237012959,1703
1,675.182878616822,1664
1,675.24761255589408,1732
1,675.31234418524355,1661
1,675.377073502768,1624
1,675.44180050636487,1651
1,675.506525193932,1689
1,675.57124756336691,1657
1,675.635967612567,1689
1,675.70068533942992,1713
1,675.76540074185289,1699
1,675.83011381773372,1694
1,675.89482456496955,1680
1,675.95953298145821,1718
1,676.02423906509682,1688
1,676.08894281378286,1691
1,676.15364422541381,1622
1,676.218343297887,1755
1,676.28304002909977,1736
1,676.34773441694938,1696
1,676.41242645933335,1674
1,676.47711615414892,1688
1,676.54180349929345,1667
1,676.60648849266408,1714
1,676.67117113215818,1742
1,676.7358514156731,1739
1,676.80052934110586,1610
1,676.86520490635382,1700
1,676.92987810931425,1683
1,676.99454894788437,1722
1,677.05921741996133,1665
1,677.12388352344226,1644
1,677.18854725622441,1742
1,677.2532086162048,1728
1,677.31786760128091,1707
1,677.38252420934941,1701
1,677.447178438308,1722
1,677.51183028605328,1734
1,677.57647975048269,1730
1,677.64112682949315,1685
1,677.7057715209819,1737
