Frame,Wavelength,Intensity
1,661.93187502224248,682
1,661.99703623401865,668
1,662.062195564123,683
1,662.12735301046348,656
1,662.19250857094789,668
1,662.25766224348376,665
1,662.32281402597869,651
1,662.38796391634037,666
1,662.45311191247572,666
1,662.51825801229245,646
1,662.58340221369781,658
1,662.64854451459894,649
1,662.71368491290275,663
1,662.77882340651649,657
1,662.843959993347,681
1,662.9090946713012,661
1,662.97422743828577,647
1,663.03935829220745,658
1,663.10448723097306,664
1,663.16961425248894,661
1,663.23473935466177,665
1,663.29986253539778,648
1,663.36498379260343,663
1,663.430103124185,654
1,663.49522052804855,652
1,663.56033600210037,655
1,663.62544954424629,654
1,663.69056115239255,658
1,663.75567082444491,663
1,663.82077855830914,661
1,663.885884351891,652
1,663.95098820309636,647
1,664.01609010983066,663
1,664.08119006999948,651
1,664.14628808150826,649
1,664.21138414226243,642
1,664.27647825016732,665
1,664.34157040312812,657
1,664.40666059905016,651
1,664.47174883583853,653
1,664.53683511139832,641
1,664.60191942363429,648
1,664.66700177045141,663
1,664.73208214975477,661
1,664.7971605594488,649
1,664.86223699743846,668
1,664.92731146162851,650
1,664.99238394992312,643
1,665.05745446022706,656
1,665.12252299044485,640
1,665.18758953848055,638
1,665.25265410223858,637
1,665.31771667962346,651
1,665.382777268539,636
1,665.44783586688959,661
1,665.5128924725791,662
1,665.5779470835115,650
1,665.64299969759088,642
1,665.708050312721,656
1,665.77309892680557,645
1,665.83814553774835,636
1,665.90319014345312,653
1,665.96823274182339,640
1,666.03327333076265,635
1,666.09831190817442,668
1,666.16334847196219,647
1,666.22838302002924,659
1,666.29341555027884,658
1,666.35844606061426,640
1,666.42347454893866,636
1,666.4885010131552,649
1,666.55352545116682,648
1,666.61854786087656,652
1,666.68356824018724,643
1,666.74858658700191,649
1,666.81360289922338,655
1,666.87861717475425,637
1,666.94362941149745,617
1,667.00863960735535,637
1,667.07364776023064,646
1,667.13865386802581,635
1,667.20365792864334,635
1,667.2686599399857,635
1,667.33365989995514,643
1,667.39865780645391,670
1,667.4636536573845,631
1,667.5286474506488,631
1,667.59363918414908,638
1,667.65862885578747,640
1,667.72361646346587,644
1,667.78860200508609,659
1,667.85358547855026,645
1,667.9185668817604,640
1,667.983546212618,635
1,668.04852346902476,638
1,668.11349864888268,632
1,668.17847175009308,637
1,668.24344277055775,642
