Frame,Wavelength,Intensity
1,661.93187502224248,620
1,661.99703623401865,599
1,662.062195564123,611
1,662.12735301046348,610
1,662.19250857094789,616
1,662.25766224348376,592
1,662.32281402597869,612
1,662.38796391634037,601
1,662.45311191247572,612
1,662.51825801229245,616
1,662.58340221369781,609
1,662.64854451459894,600
1,662.71368491290275,611
1,662.77882340651649,621
1,662.843959993347,610
1,662.9090946713012,608
1,662.97422743828577,605
1,663.03935829220745,603
1,663.10448723097306,625
1,663.16961425248894,612
1,663.23473935466177,616
1,663.29986253539778,608
1,663.36498379260343,607
1,663.430103124185,613
1,663.49522052804855,626
1,663.56033600210037,612
1,663.62544954424629,605
1,663.69056115239255,609
1,663.75567082444491,616
1,663.82077855830914,621
1,663.885884351891,626
1,663.95098820309636,613
1,664.01609010983066,626
1,664.08119006999948,617
1,664.14628808150826,618
1,664.21138414226243,609
1,664.27647825016732,612
1,664.34157040312812,620
1,664.40666059905016,621
1,664.47174883583853,622
1,664.53683511139832,610
1,664.60191942363429,628
1,664.66700177045141,636
1,664.73208214975477,631
1,664.7971605594488,628
1,664.86223699743846,624
1,664.92731146162851,635
1,664.99238394992312,625
1,665.05745446022706,635
1,665.12252299044485,619
1,665.18758953848055,648
1,665.25265410223858,634
1,665.31771667962346,636
1,665.382777268539,639
1,665.44783586688959,638
1,665.5128924725791,642
1,665.5779470835115,644
1,665.64299969759088,630
1,665.708050312721,639
1,665.77309892680557,646
1,665.83814553774835,650
1,665.90319014345312,638
1,665.96823274182339,623
1,666.03327333076265,638
1,666.09831190817442,644
1,666.16334847196219,640
1,666.22838302002924,633
1,666.29341555027884,646
1,666.35844606061426,638
1,666.42347454893866,641
1,666.4885010131552,651
1,666.55352545116682,652
1,666.61854786087656,638
1,666.68356824018724,649
1,666.74858658700191,653
1,666.81360289922338,642
1,666.87861717475425,657
1,666.94362941149745,664
1,667.00863960735535,639
1,667.07364776023064,653
1,667.13865386802581,656
1,667.20365792864334,644
1,667.2686599399857,659
1,667.33365989995514,668
1,667.39865780645391,665
1,667.4636536573845,673
1,667.5286474506488,659
1,667.59363918414908,655
1,667.65862885578747,663
1,667.72361646346587,673
1,667.78860200508609,661
1,667.85358547855026,678
1,667.9185668817604,650
1,667.983546212618,672
1,668.04852346902476,663
1,668.11349864888268,653
1,668.17847175009308,667
1,668.24344277055775,651
1,668.30841170817826,627
1,668.37337856085583,655
1,668.43834332649215,641
1,668.50330600298855,635
1,668.56826658824616,629
1,668.63322508016654,616
1,668.6981814766508,605
1,668.76313577560006,613
1,668.82808797491532,612
1,668.893038072498,591
1,668.95798606624885,582
1,669.02293195406912,590
1,669.08787573385951,587
1,669.15281740352077,588
1,669.21775696095415,595
1,669.28269440406007,580
1,669.34762973073941,600
1,669.41256293889285,589
1,669.477494026421,599
1,669.5424229912245,598
1,669.60734983120392,589
1,669.67227454425972,587
1,669.73719712829234,583
1,669.8021175812022,593
1,669.86703590088973,593
1,669.93195208525515,608
1,669.99686613219876,600
1,670.06177803962089,607
1,670.12668780542174,586
1,670.19159542750128,593
1,670.25650090375984,590
1,670.321404232097,587
1,670.38630541041346,585
1,670.45120443660869,589
1,670.516101308583,599
1,670.5809960242359,588
1,670.64588858146737,593
1,670.71077897817736,588
1,670.77566721226549,591
1,670.84055328163151,592
1,670.90543718417507,595
1,670.97031891779591,606
1,671.03519848039355,619
1,671.10007586986762,620
1,671.16495108411755,630
1,671.22982412104284,639
1,671.29469497854313,633
1,671.35956365451761,647
1,671.42443014686569,674
1,671.48929445348676,674
1,671.55415657228,688
1,671.61901650114487,694
1,671.68387423798038,711
1,671.74872978068584,731
1,671.81358312716043,738
1,671.87843427530311,741
1,671.943283223013,766
1,672.00812996818945,731
1,672.07297450873091,782
1,672.13781684253672,784
1,672.20265696750573,767
1,672.267494881537,809
1,672.332330582529,813
1,672.39716406838113,847
1,672.46199533699155,826
1,672.52682438625948,854
1,672.59165121408364,844
1,672.65647581836254,865
1,672.72129819699478,879
1,672.78611834787921,855
1,672.85093626891444,860
1,672.915751957999,866
1,672.9805654130314,853
1,673.04537663191013,907
1,673.11018561253377,874
1,673.1749923528007,887
1,673.23979685060931,913
1,673.3045991038581,879
1,673.36939911044533,922
1,673.43419686826951,919
1,673.49899237522868,916
1,673.56378562922123,899
1,673.62857662814565,946
