Frame,Wavelength,Intensity
1,661.93187502224248,618
1,661.99703623401865,610
1,662.062195564123,611
1,662.12735301046348,603
1,662.19250857094789,604
1,662.25766224348376,610
1,662.32281402597869,609
1,662.38796391634037,604
1,662.45311191247572,614
1,662.51825801229245,607
1,662.58340221369781,608
1,662.64854451459894,616
1,662.71368491290275,599
1,662.77882340651649,599
1,662.843959993347,602
1,662.9090946713012,607
1,662.97422743828577,618
1,663.03935829220745,605
1,663.10448723097306,615
1,663.16961425248894,622
1,663.23473935466177,612
1,663.29986253539778,612
1,663.36498379260343,603
1,663.430103124185,613
1,663.49522052804855,619
1,663.56033600210037,613
1,663.62544954424629,608
1,663.69056115239255,620
1,663.75567082444491,621
1,663.82077855830914,604
1,663.885884351891,619
1,663.95098820309636,614
1,664.01609010983066,615
1,664.08119006999948,626
1,664.14628808150826,625
1,664.21138414226243,624
1,664.27647825016732,614
1,664.34157040312812,624
1,664.40666059905016,619
1,664.47174883583853,622
1,664.53683511139832,623
1,664.60191942363429,619
1,664.66700177045141,605
1,664.73208214975477,636
1,664.7971605594488,630
1,664.86223699743846,618
1,664.92731146162851,629
1,664.99238394992312,618
1,665.05745446022706,619
1,665.12252299044485,626
1,665.18758953848055,622
1,665.25265410223858,644
1,665.31771667962346,637
1,665.382777268539,629
1,665.44783586688959,623
1,665.5128924725791,644
1,665.5779470835115,623
1,665.64299969759088,626
1,665.708050312721,631
1,665.77309892680557,629
1,665.83814553774835,645
1,665.90319014345312,635
1,665.96823274182339,641
1,666.03327333076265,632
1,666.09831190817442,639
1,666.16334847196219,642
1,666.22838302002924,640
1,666.29341555027884,644
1,666.35844606061426,640
1,666.42347454893866,650
1,666.4885010131552,635
1,666.55352545116682,632
1,666.61854786087656,653
1,666.68356824018724,648
1,666.74858658700191,645
1,666.81360289922338,644
1,666.87861717475425,636
1,666.94362941149745,661
1,667.00863960735535,641
1,667.07364776023064,638
1,667.13865386802581,654
1,667.20365792864334,669
1,667.2686599399857,655
1,667.33365989995514,654
1,667.39865780645391,663
1,667.4636536573845,662
1,667.5286474506488,656
1,667.59363918414908,668
1,667.65862885578747,665
1,667.72361646346587,662
1,667.78860200508609,669
1,667.85358547855026,680
1,667.9185668817604,653
1,667.983546212618,675
1,668.04852346902476,666
1,668.11349864888268,672
1,668.17847175009308,678
1,668.24344277055775,643
1,668.30841170817826,656
1,668.37337856085583,650
1,668.43834332649215,639
1,668.50330600298855,640
1,668.56826658824616,627
1,668.63322508016654,607
1,668.6981814766508,614
1,668.76313577560006,599
1,668.82808797491532,592
1,668.893038072498,595
1,668.95798606624885,593
1,669.02293195406912,597
1,669.08787573385951,588
1,669.15281740352077,589
1,669.21775696095415,591
1,669.28269440406007,597
1,669.34762973073941,583
1,669.41256293889285,587
1,669.477494026421,588
1,669.5424229912245,586
1,669.60734983120392,588
1,669.67227454425972,591
1,669.73719712829234,591
1,669.8021175812022,593
1,669.86703590088973,592
1,669.93195208525515,591
1,669.99686613219876,589
1,670.06177803962089,592
1,670.12668780542174,595
1,670.19159542750128,592
1,670.25650090375984,587
1,670.321404232097,585
1,670.38630541041346,587
1,670.45120443660869,590
1,670.516101308583,582
1,670.5809960242359,590
1,670.64588858146737,592
1,670.71077897817736,585
1,670.77566721226549,587
1,670.84055328163151,591
1,670.90543718417507,605
1,670.97031891779591,605
1,671.03519848039355,609
1,671.10007586986762,621
1,671.16495108411755,618
1,671.22982412104284,637
1,671.29469497854313,625
1,671.35956365451761,664
1,671.42443014686569,660
1,671.48929445348676,660
1,671.55415657228,683
1,671.61901650114487,691
1,671.68387423798038,691
1,671.74872978068584,728
1,671.81358312716043,748
1,671.87843427530311,752
1,671.943283223013,763
1,672.00812996818945,791
1,672.07297450873091,748
1,672.13781684253672,813
1,672.20265696750573,815
1,672.267494881537,833
1,672.332330582529,799
1,672.39716406838113,837
1,672.46199533699155,837
1,672.52682438625948,843
1,672.59165121408364,823
1,672.65647581836254,863
1,672.72129819699478,873
1,672.78611834787921,878
1,672.85093626891444,850
1,672.915751957999,871
1,672.9805654130314,837
1,673.04537663191013,892
1,673.11018561253377,865
1,673.1749923528007,862
1,673.23979685060931,924
1,673.3045991038581,885
1,673.36939911044533,911
1,673.43419686826951,925
1,673.49899237522868,932
1,673.56378562922123,945
1,673.62857662814565,904
1,673.69336536989977,911
1,673.75815185238218,924
1,673.82293607349061,918
1,673.88771803112365,928
1,673.952497723179,917
1,674.0172751475551,975
1,674.08205030214981,972
1,674.14682318486132,939
1,674.21159379358755,1017
1,674.27636212622633,979
1,674.34112818067592,983
1,674.405891954834,965
1,674.47065344659882,991
1,674.53541265386787,981
1,674.60016957453922,956
1,674.66492420651082,1007
1,674.72967654768036,1063
1,674.79442659594554,1014
1,674.8591743492043,1053
1,674.92391980535444,1053
1,674.98866296229346,1017
1,675.05340381791927,1029
1,675.11814237012959,1054
1,675.182878616822,1074
1,675.24761255589408,1063
1,675.31234418524355,1089
1,675.377073502768,1080
1,675.44180050636487,1075
1,675.506525193932,1099
1,675.57124756336691,1087
1,675.635967612567,1086
1,675.70068533942992,1140
1,675.76540074185289,1132
1,675.83011381773372,1167
1,675.89482456496955,1167
1,675.95953298145821,1142
1,676.02423906509682,1126
1,676.08894281378286,1203
1,676.15364422541381,1182
1,676.218343297887,1150
1,676.28304002909977,1154
1,676.34773441694938,1191
1,676.41242645933335,1164
1,676.47711615414892,1220
1,676.54180349929345,1195
1,676.60648849266408,1220
1,676.67117113215818,1252
1,676.7358514156731,1224
1,676.80052934110586,1265
1,676.86520490635382,1220
1,676.92987810931425,1263
1,676.99454894788437,1255
1,677.05921741996133,1218
1,677.12388352344226,1270
1,677.18854725622441,1291
1,677.2532086162048,1251
1,677.31786760128091,1308
